stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000355471,9606.ENSP00000365388,TFB2M,PDSS1,9606,0.407,0.043,0.0,0.0,0.182,0.0,0.0,0.303
9606.ENSP00000355471,9606.ENSP00000439467,TFB2M,PDCD2,9606,0.411,0.0,0.0,0.0,0.411,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000362687,TFB2M,DDX50,9606,0.424,0.05,0.0,0.0,0.381,0.056,0.0,0.085
9606.ENSP00000355471,9606.ENSP00000442308,TFB2M,NKRF,9606,0.44,0.0,0.0,0.0,0.077,0.0,0.0,0.418
9606.ENSP00000355471,9606.ENSP00000405620,TFB2M,DHX30,9606,0.457,0.0,0.0,0.0,0.191,0.157,0.0,0.268
9606.ENSP00000355471,9606.ENSP00000480832,TFB2M,NOP16,9606,0.469,0.0,0.0,0.0,0.33,0.241,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000400513,TFB2M,FASTKD1,9606,0.483,0.0,0.0,0.0,0.099,0.0,0.0,0.449
9606.ENSP00000355471,9606.ENSP00000366828,TFB2M,POLR3F,9606,0.51,0.0,0.0,0.0,0.51,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000369038,TFB2M,EEF1E1,9606,0.54,0.0,0.0,0.0,0.54,0.0,0.0,0.042
9606.ENSP00000355471,9606.ENSP00000361232,TFB2M,DDX31,9606,0.55,0.05,0.0,0.0,0.516,0.056,0.0,0.085
9606.ENSP00000355471,9606.ENSP00000385410,TFB2M,NOLC1,9606,0.559,0.0,0.0,0.0,0.559,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000384621,TFB2M,DQX1,9606,0.577,0.0,0.0,0.0,0.51,0.157,0.0,0.059
9606.ENSP00000355471,9606.ENSP00000371858,TFB2M,NOP2,9606,0.636,0.07,0.0,0.0,0.53,0.0,0.0,0.235
9606.ENSP00000355471,9606.ENSP00000364037,TFB2M,TEX10,9606,0.654,0.0,0.0,0.0,0.654,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000386134,TFB2M,NGDN,9606,0.669,0.0,0.0,0.0,0.669,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000362153,TFB2M,GNL2,9606,0.679,0.0,0.0,0.0,0.672,0.0,0.0,0.063
9606.ENSP00000355471,9606.ENSP00000419665,TFB2M,SSBP1,9606,0.684,0.042,0.0,0.0,0.183,0.0,0.0,0.628
9606.ENSP00000355471,9606.ENSP00000478982,TFB2M,RPP38,9606,0.703,0.0,0.0,0.0,0.513,0.357,0.0,0.129
9606.ENSP00000355471,9606.ENSP00000377944,TFB2M,UTP14A,9606,0.712,0.0,0.0,0.0,0.563,0.369,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000357748,TFB2M,BCCIP,9606,0.788,0.0,0.0,0.0,0.788,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000356548,TFB2M,LTV1,9606,0.794,0.0,0.0,0.0,0.669,0.349,0.0,0.121
9606.ENSP00000355471,9606.ENSP00000405068,TFB2M,NOP14,9606,0.807,0.0,0.0,0.0,0.663,0.453,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000387365,TFB2M,PWP1,9606,0.819,0.0,0.0,0.0,0.819,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000402338,TFB2M,RPF2,9606,0.824,0.0,0.0,0.0,0.824,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000407323,TFB2M,EBNA1BP2,9606,0.829,0.0,0.0,0.0,0.829,0.0,0.0,0.0
9606.ENSP00000355471,9606.ENSP00000359688,TFB2M,RPF1,9606,0.878,0.0,0.0,0.0,0.843,0.254,0.0,0.0
9606.ENSP00000355572,9606.ENSP00000377878,COA6,ATP5G2,9606,0.403,0.0,0.0,0.0,0.24,0.0,0.0,0.247
9606.ENSP00000355572,9606.ENSP00000361635,COA6,VDAC2,9606,0.443,0.0,0.0,0.0,0.112,0.397,0.0,0.043
9606.ENSP00000355572,9606.ENSP00000369176,COA6,NDUFB6,9606,0.69,0.0,0.0,0.0,0.317,0.497,0.0,0.171
9606.ENSP00000355572,9606.ENSP00000358737,COA6,ATP5F1,9606,0.777,0.0,0.0,0.0,0.318,0.677,0.0,0.068
9606.ENSP00000355572,9606.ENSP00000406327,COA6,COX20,9606,0.852,0.0,0.0,0.0,0.08,0.0,0.0,0.845
9606.ENSP00000355627,9606.ENSP00000364731,AGT,F7,9606,0.426,0.0,0.0,0.0,0.239,0.12,0.0,0.211
9606.ENSP00000355627,9606.ENSP00000365777,AGT,MTHFR,9606,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.464
9606.ENSP00000355627,9606.ENSP00000358106,AGT,PREP,9606,0.53,0.0,0.0,0.0,0.0,0.213,0.0,0.428
9606.ENSP00000355627,9606.ENSP00000471493,AGT,FPR1,9606,0.901,0.0,0.0,0.0,0.0,0.056,0.9,0.0
9606.ENSP00000355627,9606.ENSP00000367697,AGT,ATP6AP2,9606,0.987,0.0,0.0,0.0,0.0,0.27,0.9,0.836
9606.ENSP00000355627,9606.ENSP00000419422,AGT,AGTR1,9606,0.993,0.0,0.0,0.0,0.083,0.501,0.9,0.872
9606.ENSP00000355645,9606.ENSP00000432083,ACTA1,HSPA8,9606,0.421,0.0,0.0,0.0,0.062,0.184,0.0,0.305
9606.ENSP00000355645,9606.ENSP00000360609,ACTA1,HSP90AB1,9606,0.428,0.0,0.0,0.0,0.072,0.181,0.0,0.307
9606.ENSP00000355645,9606.ENSP00000378557,ACTA1,DAAM1,9606,0.457,0.0,0.0,0.0,0.0,0.339,0.0,0.213
9606.ENSP00000355645,9606.ENSP00000371798,ACTA1,FSCN1,9606,0.549,0.0,0.0,0.0,0.0,0.367,0.0,0.316
9606.ENSP00000355645,9606.ENSP00000470298,ACTA1,MYH14,9606,0.558,0.0,0.0,0.0,0.062,0.255,0.0,0.418
9606.ENSP00000355645,9606.ENSP00000401010,ACTA1,CAPZB,9606,0.588,0.0,0.0,0.0,0.063,0.369,0.0,0.359
9606.ENSP00000355645,9606.ENSP00000379210,ACTA1,MYL3,9606,0.634,0.0,0.0,0.0,0.201,0.212,0.0,0.465
9606.ENSP00000355645,9606.ENSP00000464317,ACTA1,MYH3,9606,0.687,0.0,0.0,0.0,0.066,0.273,0.0,0.576
9606.ENSP00000355645,9606.ENSP00000467141,ACTA1,TTN,9606,0.778,0.0,0.0,0.0,0.24,0.381,0.0,0.566
9606.ENSP00000355645,9606.ENSP00000377958,ACTA1,CCT4,9606,0.791,0.0,0.0,0.0,0.062,0.711,0.0,0.291
9606.ENSP00000355645,9606.ENSP00000385410,ACTA1,NOLC1,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.047
9606.ENSP00000355645,9606.ENSP00000422007,ACTA1,ACTN3,9606,0.965,0.0,0.0,0.0,0.185,0.259,0.9,0.49
9606.ENSP00000355651,9606.ENSP00000360183,RAB4A,STX16,9606,0.423,0.0,0.0,0.0,0.066,0.128,0.0,0.348
9606.ENSP00000355651,9606.ENSP00000388823,RAB4A,NSG1,9606,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.423
9606.ENSP00000355651,9606.ENSP00000445905,RAB4A,EVI5L,9606,0.474,0.0,0.0,0.0,0.0,0.078,0.0,0.453
9606.ENSP00000355651,9606.ENSP00000375892,RAB4A,AKT2,9606,0.498,0.0,0.0,0.0,0.046,0.14,0.0,0.437
9606.ENSP00000355651,9606.ENSP00000358126,RAB4A,VPS45,9606,0.517,0.0,0.0,0.0,0.062,0.077,0.0,0.486
9606.ENSP00000355651,9606.ENSP00000394071,RAB4A,GDI1,9606,0.829,0.0,0.0,0.0,0.052,0.725,0.0,0.398
9606.ENSP00000355651,9606.ENSP00000445408,RAB4A,RABEP1,9606,0.998,0.0,0.0,0.0,0.0,0.842,0.0,0.989
9606.ENSP00000355731,9606.ENSP00000384312,CDC42BPA,TRIOBP,9606,0.404,0.0,0.0,0.0,0.0,0.056,0.0,0.395
9606.ENSP00000355747,9606.ENSP00000410339,PSEN2,TOMM40,9606,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.467
9606.ENSP00000355747,9606.ENSP00000361626,PSEN2,YBX1,9606,0.902,0.0,0.0,0.0,0.062,0.0,0.9,0.0
9606.ENSP00000355747,9606.ENSP00000363763,PSEN2,EPHB2,9606,0.911,0.0,0.0,0.0,0.0,0.058,0.9,0.14
9606.ENSP00000355785,9606.ENSP00000444198,LEFTY2,CITED2,9606,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.431
9606.ENSP00000355827,9606.ENSP00000437464,FBXO28,FBXL17,9606,0.702,0.0,0.0,0.0,0.062,0.0,0.0,0.696
9606.ENSP00000355900,9606.ENSP00000362222,SPATA17,STK40,9606,0.588,0.0,0.0,0.0,0.062,0.0,0.0,0.579
9606.ENSP00000355968,9606.ENSP00000369146,SLC30A1,MT1M,9606,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.412
9606.ENSP00000355968,9606.ENSP00000430620,SLC30A1,HEPH,9606,0.459,0.062,0.0,0.0,0.062,0.0,0.0,0.434
9606.ENSP00000355968,9606.ENSP00000358548,SLC30A1,NRAS,9606,0.468,0.0,0.0,0.0,0.0,0.429,0.0,0.107
9606.ENSP00000355968,9606.ENSP00000391397,SLC30A1,MT1G,9606,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.482
9606.ENSP00000355968,9606.ENSP00000377995,SLC30A1,MT1X,9606,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.585
9606.ENSP00000355968,9606.ENSP00000478425,SLC30A1,MT1A,9606,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.616
9606.ENSP00000356000,9606.ENSP00000417335,PLXNA2,ROBO2,9606,0.418,0.0,0.0,0.0,0.08,0.0,0.0,0.393
9606.ENSP00000356000,9606.ENSP00000416015,PLXNA2,MICAL3,9606,0.571,0.0,0.0,0.0,0.0,0.389,0.0,0.327
9606.ENSP00000356000,9606.ENSP00000409171,PLXNA2,PLXNB2,9606,0.574,0.0,0.0,0.0,0.065,0.0,0.54,0.302
9606.ENSP00000356000,9606.ENSP00000360609,PLXNA2,HSP90AB1,9606,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.0
9606.ENSP00000356000,9606.ENSP00000466363,PLXNA2,PIP5K1C,9606,0.662,0.0,0.0,0.0,0.076,0.0,0.65,0.0
9606.ENSP00000356000,9606.ENSP00000484146,PLXNA2,SEMA3B,9606,0.892,0.0,0.0,0.0,0.066,0.213,0.0,0.864
9606.ENSP00000356000,9606.ENSP00000357909,PLXNA2,SEMA6C,9606,0.929,0.0,0.0,0.0,0.083,0.397,0.0,0.882
9606.ENSP00000356000,9606.ENSP00000467290,PLXNA2,SEMA6B,9606,0.977,0.0,0.0,0.0,0.0,0.213,0.0,0.971
9606.ENSP00000356015,9606.ENSP00000385478,ACAT2,ISPD,9606,0.401,0.0,0.0,0.0,0.065,0.0,0.0,0.386
9606.ENSP00000356015,9606.ENSP00000436585,ACAT2,ECHDC1,9606,0.458,0.057,0.0,0.0,0.131,0.323,0.0,0.138
9606.ENSP00000356015,9606.ENSP00000365388,ACAT2,PDSS1,9606,0.469,0.0,0.0,0.0,0.146,0.0,0.0,0.404
9606.ENSP00000356015,9606.ENSP00000452762,ACAT2,ETFA,9606,0.527,0.154,0.0,0.0,0.241,0.174,0.0,0.214
9606.ENSP00000356015,9606.ENSP00000360316,ACAT2,DHCR24,9606,0.556,0.0,0.0,0.0,0.176,0.0,0.0,0.483
9606.ENSP00000356015,9606.ENSP00000382595,ACAT2,PAICS,9606,0.659,0.113,0.0,0.0,0.179,0.57,0.0,0.0
9606.ENSP00000356015,9606.ENSP00000361914,ACAT2,OXCT2,9606,0.949,0.093,0.137,0.0,0.067,0.0,0.9,0.419
9606.ENSP00000356056,9606.ENSP00000428646,DYNLT1,FBXO41,9606,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.414
9606.ENSP00000356056,9606.ENSP00000373574,DYNLT1,ACVRL1,9606,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.416
9606.ENSP00000356056,9606.ENSP00000386770,DYNLT1,DNAH10,9606,0.428,0.0,0.0,0.0,0.051,0.14,0.0,0.355
9606.ENSP00000356056,9606.ENSP00000379372,DYNLT1,GTF2A2,9606,0.501,0.0,0.0,0.0,0.501,0.0,0.0,0.0
9606.ENSP00000356056,9606.ENSP00000416996,DYNLT1,ACKR2,9606,0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.561
9606.ENSP00000356056,9606.ENSP00000379873,DYNLT1,HLA-A,9606,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.601
9606.ENSP00000356056,9606.ENSP00000356381,DYNLT1,KATNA1,9606,0.902,0.0,0.0,0.0,0.062,0.0,0.9,0.0
9606.ENSP00000356056,9606.ENSP00000402060,DYNLT1,PVR,9606,0.974,0.0,0.0,0.0,0.0,0.27,0.0,0.966
9606.ENSP00000356070,9606.ENSP00000356107,MAPKAPK2,RAB29,9606,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.423
9606.ENSP00000356070,9606.ENSP00000428924,MAPKAPK2,LYN,9606,0.435,0.0,0.0,0.3,0.062,0.059,0.0,0.194
9606.ENSP00000356070,9606.ENSP00000468348,MAPKAPK2,MAP2K6,9606,0.949,0.0,0.0,0.332,0.063,0.27,0.9,0.602
9606.ENSP00000356070,9606.ENSP00000387699,MAPKAPK2,CREB1,9606,0.954,0.0,0.0,0.0,0.0,0.213,0.9,0.465
9606.ENSP00000356070,9606.ENSP00000388402,MAPKAPK2,ZFP36L1,9606,0.965,0.0,0.0,0.0,0.062,0.488,0.9,0.361
9606.ENSP00000356107,9606.ENSP00000432083,RAB29,HSPA8,9606,0.586,0.0,0.0,0.0,0.0,0.27,0.0,0.456
9606.ENSP00000356256,9606.ENSP00000361900,TIMM17A,TOMM34,9606,0.472,0.0,0.0,0.0,0.052,0.0,0.0,0.466
9606.ENSP00000356256,9606.ENSP00000358737,TIMM17A,ATP5F1,9606,0.501,0.0,0.0,0.0,0.116,0.0,0.0,0.458
9606.ENSP00000356256,9606.ENSP00000441875,TIMM17A,PHB2,9606,0.522,0.0,0.0,0.0,0.135,0.056,0.0,0.462
9606.ENSP00000356256,9606.ENSP00000373620,TIMM17A,HSPD1,9606,0.803,0.0,0.0,0.0,0.105,0.075,0.6,0.476
9606.ENSP00000356256,9606.ENSP00000410339,TIMM17A,TOMM40,9606,0.968,0.0,0.0,0.0,0.344,0.619,0.0,0.882
9606.ENSP00000356354,9606.ENSP00000452762,PCMT1,ETFA,9606,0.407,0.0,0.0,0.0,0.22,0.272,0.0,0.0
9606.ENSP00000356354,9606.ENSP00000392660,PCMT1,ARHGAP28,9606,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.418
9606.ENSP00000356354,9606.ENSP00000432083,PCMT1,HSPA8,9606,0.428,0.0,0.0,0.0,0.12,0.0,0.0,0.377
9606.ENSP00000356354,9606.ENSP00000356381,PCMT1,KATNA1,9606,0.528,0.045,0.0,0.0,0.102,0.0,0.0,0.493
9606.ENSP00000356354,9606.ENSP00000370129,PCMT1,AKR1C2,9606,0.681,0.0,0.0,0.0,0.0,0.681,0.0,0.0
9606.ENSP00000356381,9606.ENSP00000384273,KATNA1,RELA,9606,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.416
9606.ENSP00000356381,9606.ENSP00000401802,KATNA1,PSMC6,9606,0.43,0.0,0.0,0.292,0.197,0.256,0.0,0.14
9606.ENSP00000356381,9606.ENSP00000441641,KATNA1,PRR14,9606,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.437
9606.ENSP00000356381,9606.ENSP00000438875,KATNA1,NOVA1,9606,0.442,0.0,0.0,0.0,0.062,0.0,0.0,0.43
9606.ENSP00000356381,9606.ENSP00000386541,KATNA1,PSMD14,9606,0.483,0.0,0.0,0.0,0.122,0.233,0.0,0.294
9606.ENSP00000356381,9606.ENSP00000418695,KATNA1,PSMD6,9606,0.564,0.0,0.0,0.0,0.278,0.346,0.0,0.151
9606.ENSP00000356480,9606.ENSP00000375978,RNF2,XRCC5,9606,0.428,0.0,0.0,0.0,0.0,0.348,0.0,0.159
9606.ENSP00000356480,9606.ENSP00000362824,RNF2,OGT,9606,0.465,0.0,0.0,0.0,0.0,0.182,0.0,0.373
9606.ENSP00000356480,9606.ENSP00000369681,RNF2,USP3,9606,0.467,0.0,0.0,0.0,0.062,0.0,0.0,0.455
9606.ENSP00000356480,9606.ENSP00000398516,RNF2,L3MBTL1,9606,0.577,0.0,0.0,0.0,0.063,0.152,0.0,0.509
9606.ENSP00000356480,9606.ENSP00000362563,RNF2,ZBTB43,9606,0.592,0.0,0.0,0.0,0.062,0.056,0.0,0.576
9606.ENSP00000356480,9606.ENSP00000441875,RNF2,PHB2,9606,0.609,0.0,0.0,0.0,0.058,0.27,0.0,0.477
9606.ENSP00000356480,9606.ENSP00000364037,RNF2,TEX10,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000356480,9606.ENSP00000363322,RNF2,CDC26,9606,0.906,0.0,0.0,0.0,0.0,0.0,0.9,0.101
9606.ENSP00000356480,9606.ENSP00000370193,RNF2,AK6,9606,0.908,0.0,0.0,0.0,0.063,0.0,0.9,0.101
9606.ENSP00000356480,9606.ENSP00000363124,RNF2,PHF20,9606,0.91,0.0,0.0,0.0,0.0,0.0,0.9,0.141
9606.ENSP00000356480,9606.ENSP00000405965,RNF2,SUMO2,9606,0.925,0.0,0.0,0.0,0.0,0.065,0.9,0.266
9606.ENSP00000356480,9606.ENSP00000365439,RNF2,HNRNPK,9606,0.941,0.0,0.0,0.0,0.0,0.27,0.9,0.261
9606.ENSP00000356480,9606.ENSP00000430432,RNF2,HDAC2,9606,0.958,0.0,0.0,0.0,0.063,0.373,0.9,0.376
9606.ENSP00000356480,9606.ENSP00000369424,RNF2,RBBP7,9606,0.959,0.0,0.0,0.0,0.097,0.182,0.9,0.51
9606.ENSP00000356480,9606.ENSP00000404658,RNF2,EZH1,9606,0.971,0.0,0.0,0.0,0.062,0.165,0.9,0.683
9606.ENSP00000356548,9606.ENSP00000362687,LTV1,DDX50,9606,0.401,0.0,0.0,0.0,0.38,0.056,0.0,0.059
9606.ENSP00000356548,9606.ENSP00000385410,LTV1,NOLC1,9606,0.41,0.0,0.0,0.0,0.339,0.0,0.0,0.143
9606.ENSP00000356548,9606.ENSP00000405111,LTV1,DHX57,9606,0.472,0.0,0.0,0.0,0.137,0.0,0.0,0.413
9606.ENSP00000356548,9606.ENSP00000482396,LTV1,ALG9,9606,0.496,0.0,0.0,0.0,0.166,0.058,0.0,0.41
9606.ENSP00000356548,9606.ENSP00000364037,LTV1,TEX10,9606,0.609,0.0,0.0,0.0,0.255,0.0,0.0,0.497
9606.ENSP00000356548,9606.ENSP00000357748,LTV1,BCCIP,9606,0.679,0.0,0.0,0.0,0.672,0.0,0.0,0.063
9606.ENSP00000356548,9606.ENSP00000361232,LTV1,DDX31,9606,0.681,0.0,0.0,0.0,0.652,0.056,0.0,0.107
9606.ENSP00000356548,9606.ENSP00000369391,LTV1,RPP40,9606,0.81,0.0,0.0,0.0,0.09,0.0,0.8,0.0
9606.ENSP00000356548,9606.ENSP00000436049,LTV1,EIF3M,9606,0.825,0.0,0.0,0.0,0.825,0.0,0.0,0.0
9606.ENSP00000356548,9606.ENSP00000387365,LTV1,PWP1,9606,0.845,0.0,0.0,0.0,0.836,0.0,0.0,0.095
9606.ENSP00000356548,9606.ENSP00000371858,LTV1,NOP2,9606,0.849,0.0,0.0,0.0,0.824,0.056,0.0,0.166
9606.ENSP00000356548,9606.ENSP00000377944,LTV1,UTP14A,9606,0.853,0.0,0.0,0.0,0.727,0.0,0.0,0.486
9606.ENSP00000356548,9606.ENSP00000386134,LTV1,NGDN,9606,0.853,0.0,0.0,0.0,0.853,0.0,0.0,0.0
9606.ENSP00000356548,9606.ENSP00000359688,LTV1,RPF1,9606,0.865,0.0,0.0,0.0,0.858,0.0,0.0,0.087
9606.ENSP00000356548,9606.ENSP00000478982,LTV1,RPP38,9606,0.873,0.0,0.0,0.0,0.162,0.227,0.8,0.14
9606.ENSP00000356548,9606.ENSP00000402338,LTV1,RPF2,9606,0.883,0.0,0.0,0.0,0.869,0.0,0.0,0.141
9606.ENSP00000356548,9606.ENSP00000407323,LTV1,EBNA1BP2,9606,0.905,0.0,0.0,0.0,0.879,0.0,0.0,0.243
9606.ENSP00000356548,9606.ENSP00000362153,LTV1,GNL2,9606,0.907,0.0,0.0,0.0,0.824,0.0,0.0,0.494
9606.ENSP00000356548,9606.ENSP00000405068,LTV1,NOP14,9606,0.97,0.0,0.0,0.0,0.854,0.0,0.54,0.596
9606.ENSP00000356548,9606.ENSP00000435096,LTV1,RPS25,9606,0.977,0.0,0.0,0.0,0.062,0.871,0.8,0.164
9606.ENSP00000356563,9606.ENSP00000388658,PEX3,SLC25A12,9606,0.4,0.0,0.0,0.0,0.401,0.0,0.0,0.0
9606.ENSP00000356563,9606.ENSP00000383003,PEX3,FKBP1A,9606,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9606.ENSP00000356563,9606.ENSP00000385828,PEX3,TST,9606,0.463,0.0,0.0,0.0,0.463,0.0,0.0,0.0
9606.ENSP00000356563,9606.ENSP00000457539,PEX3,APOBR,9606,0.54,0.0,0.0,0.0,0.0,0.0,0.54,0.0
9606.ENSP00000356563,9606.ENSP00000480821,PEX3,LSR,9606,0.54,0.0,0.0,0.0,0.0,0.0,0.54,0.0
9606.ENSP00000356563,9606.ENSP00000400433,PEX3,HNRNPF,9606,0.611,0.0,0.0,0.0,0.0,0.611,0.0,0.0
9606.ENSP00000356563,9606.ENSP00000358283,PEX3,UFL1,9606,0.685,0.0,0.0,0.0,0.129,0.0,0.0,0.653
9606.ENSP00000356563,9606.ENSP00000387654,PEX3,PCYOX1,9606,0.72,0.0,0.0,0.0,0.0,0.0,0.72,0.0
9606.ENSP00000356563,9606.ENSP00000390722,PEX3,SLC25A17,9606,0.987,0.0,0.0,0.0,0.227,0.0,0.6,0.961
9606.ENSP00000356575,9606.ENSP00000362330,HIVEP2,CHD6,9606,0.468,0.0,0.0,0.0,0.0,0.105,0.0,0.43
9606.ENSP00000356621,9606.ENSP00000384182,RASAL2,SCFD2,9606,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.621
9606.ENSP00000356621,9606.ENSP00000358548,RASAL2,NRAS,9606,0.748,0.0,0.0,0.0,0.055,0.238,0.6,0.228
9606.ENSP00000356632,9606.ENSP00000435509,ABRACL,ZIC4,9606,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.463
9606.ENSP00000356702,9606.ENSP00000366135,PIGC,EXOSC10,9606,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.555
9606.ENSP00000356702,9606.ENSP00000420037,PIGC,PIGP,9606,0.994,0.0,0.0,0.0,0.065,0.18,0.9,0.931
9606.ENSP00000356733,9606.ENSP00000429601,MROH9,PCDHGA6,9606,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.459
9606.ENSP00000356733,9606.ENSP00000379329,MROH9,PRR34,9606,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.52
9606.ENSP00000356785,9606.ENSP00000356790,NME7,ATP1B1,9606,0.744,0.0,0.0,0.0,0.062,0.0,0.0,0.739
9606.ENSP00000356785,9606.ENSP00000410186,NME7,AK9,9606,0.888,0.0,0.0,0.0,0.066,0.0,0.8,0.453
9606.ENSP00000356785,9606.ENSP00000422375,NME7,NUDT16,9606,0.9,0.0,0.0,0.0,0.049,0.0,0.9,0.0
9606.ENSP00000356785,9606.ENSP00000361704,NME7,CTPS1,9606,0.919,0.058,0.0,0.0,0.0,0.0,0.9,0.217
9606.ENSP00000356790,9606.ENSP00000463653,ATP1B1,RBFOX3,9606,0.415,0.0,0.0,0.0,0.088,0.0,0.0,0.385
9606.ENSP00000356790,9606.ENSP00000376333,ATP1B1,LLGL2,9606,0.433,0.0,0.0,0.0,0.059,0.0,0.0,0.423
9606.ENSP00000356790,9606.ENSP00000358211,ATP1B1,HSPA12A,9606,0.5,0.0,0.0,0.0,0.13,0.0,0.0,0.448
9606.ENSP00000356790,9606.ENSP00000359077,ATP1B1,L1CAM,9606,0.535,0.0,0.0,0.0,0.097,0.0,0.5,0.053
9606.ENSP00000356790,9606.ENSP00000363092,ATP1B1,PRKG1,9606,0.609,0.0,0.0,0.0,0.063,0.0,0.6,0.0
9606.ENSP00000356790,9606.ENSP00000473929,ATP1B1,FXYD3,9606,0.68,0.0,0.0,0.0,0.0,0.0,0.6,0.233
9606.ENSP00000356790,9606.ENSP00000481244,ATP1B1,FXYD1,9606,0.907,0.0,0.0,0.0,0.069,0.5,0.8,0.124
9606.ENSP00000356853,9606.ENSP00000361704,UCK2,CTPS1,9606,0.669,0.0,0.0,0.0,0.298,0.172,0.0,0.476
9606.ENSP00000356899,9606.ENSP00000363840,DDR2,COL11A2,9606,0.474,0.0,0.0,0.0,0.067,0.417,0.0,0.111
9606.ENSP00000356899,9606.ENSP00000356903,DDR2,UAP1,9606,0.629,0.0,0.0,0.0,0.072,0.0,0.0,0.616
9606.ENSP00000356903,9606.ENSP00000362824,UAP1,OGT,9606,0.558,0.0,0.0,0.0,0.052,0.0,0.0,0.553
9606.ENSP00000356903,9606.ENSP00000453129,UAP1,GALK2,9606,0.616,0.129,0.0,0.0,0.106,0.0,0.0,0.547
9606.ENSP00000356920,9606.ENSP00000387699,DUSP12,CREB1,9606,0.406,0.0,0.0,0.0,0.064,0.0,0.0,0.391
9606.ENSP00000356920,9606.ENSP00000377353,DUSP12,DRD1,9606,0.407,0.0,0.0,0.0,0.0,0.056,0.0,0.398
9606.ENSP00000356920,9606.ENSP00000418447,DUSP12,PPP2CA,9606,0.454,0.0,0.0,0.0,0.123,0.134,0.0,0.338
9606.ENSP00000356920,9606.ENSP00000444810,DUSP12,FKBP5,9606,0.477,0.0,0.0,0.0,0.0,0.056,0.0,0.469
9606.ENSP00000356920,9606.ENSP00000402338,DUSP12,RPF2,9606,0.532,0.0,0.0,0.0,0.228,0.062,0.0,0.405
9606.ENSP00000356920,9606.ENSP00000362153,DUSP12,GNL2,9606,0.671,0.0,0.0,0.0,0.143,0.144,0.0,0.587
9606.ENSP00000356989,9606.ENSP00000358059,PFDN2,RTN4IP1,9606,0.4,0.0,0.0,0.0,0.049,0.0,0.0,0.395
9606.ENSP00000356989,9606.ENSP00000386541,PFDN2,PSMD14,9606,0.402,0.0,0.0,0.0,0.33,0.0,0.0,0.144
9606.ENSP00000356989,9606.ENSP00000360525,PFDN2,MAGOH,9606,0.404,0.0,0.0,0.0,0.404,0.0,0.0,0.0
9606.ENSP00000356989,9606.ENSP00000400591,PFDN2,SNRPE,9606,0.408,0.0,0.0,0.0,0.389,0.0,0.0,0.071
9606.ENSP00000356989,9606.ENSP00000365439,PFDN2,HNRNPK,9606,0.409,0.0,0.0,0.0,0.374,0.0,0.0,0.096
9606.ENSP00000356989,9606.ENSP00000356990,PFDN2,KLHDC9,9606,0.413,0.0,0.0,0.0,0.062,0.0,0.0,0.4
9606.ENSP00000356989,9606.ENSP00000436049,PFDN2,EIF3M,9606,0.428,0.0,0.0,0.0,0.428,0.0,0.0,0.0
9606.ENSP00000356989,9606.ENSP00000441875,PFDN2,PHB2,9606,0.432,0.0,0.0,0.0,0.42,0.0,0.0,0.061
9606.ENSP00000356989,9606.ENSP00000432083,PFDN2,HSPA8,9606,0.432,0.0,0.0,0.0,0.306,0.146,0.0,0.119
